timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1762838100000,105313.6,105506.4,105072.0,105506.4,2110.317,1762838999999,222138438.85120,66579,927.919,97707392.41500,0
1762839000000,105506.4,105521.2,105187.0,105277.9,827.789,1762839899999,87191636.24290,39722,388.151,40885955.90300,0
1762839900000,105277.9,105412.4,105180.6,105203.4,874.904,1762840799999,92149746.75370,36339,406.033,42764719.96630,0
1762840800000,105203.4,105300.0,104838.3,105012.3,3100.355,1762841699999,325525098.37870,72134,1513.472,158897880.72460,0
1762841700000,105012.3,105190.0,104960.0,104985.9,1758.041,1762842599999,184736233.70710,46233,950.200,99850527.04630,0
1762842600000,104985.8,105092.4,104917.0,104952.3,1024.886,1762843499999,107623042.77600,32825,536.821,56371498.00540,0
1762843500000,104952.3,105250.0,104830.5,105202.0,1210.479,1762844399999,127144320.59500,48530,648.184,68095584.93220,0
1762844400000,105202.0,105278.0,105044.0,105178.5,1221.071,1762845299999,128422290.23030,38676,538.327,56620160.64460,0
1762845300000,105178.5,105178.5,104895.0,105126.4,681.469,1762846199999,71587968.44140,37392,302.501,31780498.65450,0
1762846200000,105126.4,105195.1,104751.2,104880.2,1061.869,1762847099999,111431420.45430,45457,410.975,43134944.72490,0
1762847100000,104880.1,104900.0,104685.3,104737.0,1295.506,1762847999999,135719242.07250,51536,588.333,61634909.45010,0
1762848000000,104737.1,105126.1,104718.2,105009.8,1128.222,1762848899999,118393883.66700,46850,547.090,57413029.03310,0
1762848900000,105009.8,105226.8,104972.3,105050.2,1112.74,1762849799999,116985528.31840,40915,543.316,57122773.90970,0
1762849800000,105050.3,105079.0,104837.0,104975.7,725.198,1762850699999,76112283.82160,35099,288.662,30293283.06000,0
1762850700000,104975.7,105122.5,104964.6,105110.5,429.875,1762851599999,45161845.46160,22207,244.116,25647166.47780,0
1762851600000,105110.6,105363.6,105087.5,105167.0,970.412,1762852499999,102118915.64580,34593,526.860,55446006.06720,0
1762852500000,105167.1,105353.5,105072.3,105287.2,546.505,1762853399999,57500861.58290,25973,282.927,29770873.83610,0
1762853400000,105287.1,105454.7,105024.3,105024.3,1016.85,1762854299999,107033621.98370,35652,421.993,44431060.44200,0
1762854300000,105024.3,105069.5,104856.9,104920.6,816.785,1762855199999,85728048.94220,33802,318.010,33376392.59010,0
1762855200000,104920.6,105165.7,104869.6,105067.9,886.047,1762856099999,93064926.31140,33286,520.021,54620554.42210,0
1762856100000,105067.9,105172.6,104980.0,105075.9,455.523,1762856999999,47869103.13900,28280,160.873,16905695.78300,0
1762857000000,105075.9,105182.9,104966.0,105169.1,328.351,1762857899999,34501430.10240,23989,157.819,16583389.94770,0
1762857900000,105169.2,105193.0,104980.3,105120.5,383.325,1762858799999,40279133.05080,19618,181.081,19027144.46940,0
1762858800000,105120.5,105346.0,105120.5,105280.8,748.469,1762859699999,78781701.00320,28142,387.515,40784835.66550,0
1762859700000,105280.9,105313.3,105130.0,105250.2,588.098,1762860599999,61883598.86330,27818,290.315,30549886.99500,0
1762860600000,105250.1,105464.2,105240.2,105435.6,647.062,1762861499999,68173115.00110,25822,417.509,43987642.85400,0
1762861500000,105435.6,105441.9,105090.6,105256.2,772.131,1762862399999,81244682.07730,30696,341.855,35965025.39920,0
1762862400000,105256.2,105459.8,105150.0,105167.7,698.734,1762863299999,73602821.46420,31480,364.479,38396464.19370,0
1762863300000,105167.7,105200.0,104875.0,104904.8,971.558,1762864199999,102013948.70320,36425,425.881,44722556.83510,0
1762864200000,104904.8,104985.5,104644.0,104688.4,1512.034,1762865099999,158450311.63090,53569,636.709,66722356.81170,0
1762865100000,104688.5,104759.3,104342.6,104500.0,3921.803,1762865999999,409822292.83380,102373,1685.099,176089899.69190,0
1762866000000,104499.9,104670.0,104450.0,104590.2,1196.276,1762866899999,125090875.92210,51746,594.654,62182902.17220,0
1762866900000,104590.3,104659.5,104160.0,104293.7,2873.78,1762867799999,299794072.03220,86892,1128.507,117733443.63540,0
1762867800000,104293.7,104457.9,104245.9,104312.3,1381.993,1762868699999,144175769.97390,50548,642.343,67010093.07810,0
1762868700000,104312.4,104527.2,104200.0,104350.1,1109.522,1762869599999,115813184.08220,45062,566.386,59121754.89490,0
1762869600000,104350.1,104429.0,104209.1,104340.0,943.168,1762870499999,98385415.17740,43803,487.926,50897521.80300,0
1762870500000,104340.0,104527.3,104290.0,104434.6,763.488,1762871399999,79720428.94780,37417,408.020,42604644.60880,0
1762871400000,104434.7,104443.0,104022.6,104057.7,1975.357,1762872299999,205806464.18840,75015,846.902,88239672.54810,0
1762872300000,104057.7,104641.9,103800.0,104517.8,4940.468,1762873199999,514358440.47410,126752,2322.942,241921387.88630,0
1762873200000,104517.8,104517.8,103876.2,103940.0,3021.434,1762874099999,314681634.38350,96174,1389.256,144704185.39530,0
1762874100000,103940.0,104228.5,103600.1,103656.0,2259.432,1762874999999,234755724.95500,81434,845.603,87906850.50470,0
1762875000000,103656.0,103679.1,103315.0,103494.6,4399.265,1762875899999,455316440.03260,119951,2135.490,221014183.41820,0
1762875900000,103494.5,103549.7,103135.2,103417.2,3034.917,1762876799999,313571997.62530,94502,1546.721,159815920.18130,0
1762876800000,103417.2,103561.3,103168.0,103485.4,1799.86,1762877699999,186109250.17320,69800,1045.740,108147536.22190,0
1762877700000,103485.5,103694.8,103307.3,103379.5,1603.562,1762878599999,166083083.25860,59083,747.031,77372161.84410,0
1762878600000,103379.6,103559.1,103236.6,103466.3,971.847,1762879499999,100458296.66200,54906,461.768,47741034.37610,0
1762879500000,103466.4,103610.9,103294.0,103366.6,672.418,1762880399999,69569832.66510,41835,314.956,32588246.24540,0
1762880400000,103366.5,103599.9,103228.6,103516.5,974.891,1762881299999,100835326.67540,44445,544.230,56294248.64270,0
1762881300000,103516.6,103590.0,103304.2,103362.0,531.136,1762882199999,54939455.39780,36141,281.532,29121192.04240,0
1762882200000,103362.0,103421.4,102777.0,102948.4,3599.663,1762883099999,370747962.51270,96752,1374.322,141552100.99690,0
1762883100000,102948.5,103357.6,102875.8,103294.0,1400.18,1762883999999,144344049.16830,52085,731.381,75403557.12450,0
1762884000000,103294.0,103525.1,103102.3,103200.1,1306.54,1762884899999,134994973.23490,49832,701.031,72426640.10590,0
1762884900000,103200.1,103369.4,103009.0,103259.7,877.059,1762885799999,90505488.34060,44396,482.363,49783102.85500,0
1762885800000,103259.7,103396.2,103090.0,103122.0,683.143,1762886699999,70549109.71640,36704,333.742,34466831.83890,0
1762886700000,103122.1,103495.6,103108.0,103344.6,1087.66,1762887599999,112437992.76810,38044,629.960,65123950.41870,0
1762887600000,103344.5,103344.5,102797.5,103060.9,1752.118,1762888499999,180539030.01000,56350,796.819,82109931.98050,0
1762888500000,103061.0,103400.0,103061.0,103365.6,608.404,1762889399999,62821112.59290,33926,317.663,32797696.89010,0
1762889400000,103365.7,103411.0,103074.8,103141.5,658.156,1762890299999,67946285.02930,29225,270.142,27884092.90680,0
1762890300000,103141.4,103368.8,103036.9,103073.6,711.487,1762891199999,73438366.49910,34687,340.942,35186044.11970,0
1762891200000,103073.6,103073.6,102729.0,102966.5,1472.988,1762892099999,151560171.26940,49404,779.760,80238412.47980,0
1762892100000,102966.4,103183.8,102898.0,102910.9,750.409,1762892999999,77356981.39700,31943,385.854,39778172.30520,0
1762893000000,102910.8,102910.8,102671.6,102796.9,1591.076,1762893899999,163529005.09350,47904,717.722,73768232.78430,0
1762893900000,102796.9,102879.0,102602.0,102774.8,1073.668,1762894799999,110337869.96800,41497,528.735,54344456.18490,0
1762894800000,102774.8,103066.2,102600.9,102935.0,1471.423,1762895699999,151280520.49780,44534,756.961,77847508.43290,0
1762895700000,102935.0,103029.8,102724.6,102751.1,388.912,1762896599999,40009226.60650,20114,189.038,19447582.89640,0
1762896600000,102751.1,102758.5,102400.0,102526.2,1947.006,1762897499999,199609676.34460,49761,742.859,76165961.49020,0
1762897500000,102526.2,102786.9,102427.5,102598.4,1156.946,1762898399999,118672816.23000,34674,663.328,68048970.55980,0
1762898400000,102598.3,102805.3,102459.3,102724.3,721.092,1762899299999,73998892.85760,22595,471.550,48394602.33620,0
1762899300000,102724.3,102993.9,102552.0,102884.3,950.057,1762900199999,97684639.90440,27117,580.185,59650947.50870,0
1762900200000,102884.2,103035.0,102810.9,103000.0,582.434,1762901099999,59969529.34560,16336,315.896,32523991.63210,0
1762901100000,102999.9,103120.0,102889.2,102940.1,567.435,1762901999999,58453094.12700,20079,274.734,28299867.53740,0
1762902000000,102940.1,102965.1,102751.6,102936.5,637.645,1762902899999,65587907.13610,34166,320.007,32917609.38170,0
1762902900000,102936.4,103170.7,102936.4,103066.4,1170.389,1762903799999,120640632.89440,34002,641.785,66150821.37940,0
1762903800000,103066.3,103066.4,102751.7,102939.5,711.584,1762904699999,73218000.35840,28988,341.389,35125337.11260,0
1762904700000,102939.5,103071.5,102810.0,103005.8,503.296,1762905599999,51815437.28870,31608,272.216,28024247.51700,0
1762905600000,103005.8,103321.4,102761.8,102878.2,1565.51,1762906499999,161371181.58920,50204,910.925,93924851.29450,0
1762906500000,102878.2,103155.2,102842.3,103032.3,747.97,1762907399999,77074539.17260,44868,310.951,32041175.46820,0
1762907400000,103032.2,103040.4,102807.7,102940.9,752.031,1762908299999,77394021.14550,42809,311.340,32040159.49610,0
1762908300000,102940.9,103021.3,102777.0,102838.4,648.811,1762909199999,66765347.65250,37270,284.529,29279447.14110,0
1762909200000,102838.4,103182.7,102629.5,103122.3,1520.342,1762910099999,156443063.24590,63071,684.372,70418036.83820,0
1762910100000,103122.3,103250.0,102975.0,103106.2,926.283,1762910999999,95540919.03470,42677,502.861,51868288.74660,0
1762911000000,103106.2,103237.8,103064.0,103124.8,525.062,1762911899999,54171327.25770,31878,269.599,27815143.35930,0
1762911900000,103124.8,103325.0,103102.9,103200.1,887.88,1762912799999,91662664.20460,33980,495.240,51126640.55250,0
1762912800000,103200.1,103318.4,103137.6,103264.1,604.603,1762913699999,62414671.54520,29529,310.810,32085829.42390,0
1762913700000,103264.2,103360.2,103152.0,103249.8,785.635,1762914599999,81136252.00270,32662,432.800,44696563.64360,0
1762914600000,103249.8,103270.3,102885.0,102986.5,1644.819,1762915499999,169436898.74980,41131,919.628,94724087.36880,0
1762915500000,102986.4,103194.3,102926.7,103099.3,689.383,1762916399999,71039771.32760,28364,341.399,35179012.52860,0
1762916400000,103099.3,103206.1,103045.5,103154.0,432.189,1762917299999,44580543.96310,25332,203.303,20970657.79190,0
1762917300000,103154.0,103339.0,103139.0,103288.0,502.907,1762918199999,51933450.76290,19846,297.469,30716386.30900,0
1762918200000,103288.0,103338.2,103238.0,103296.1,361.367,1762919099999,37324313.64980,20544,181.764,18773620.35100,0
1762919100000,103296.2,103399.4,103215.7,103267.2,528.146,1762919999999,54557634.14730,20505,261.776,27042962.97720,0
1762920000000,103267.2,103400.0,103180.2,103400.0,550.184,1762920899999,56823904.91710,23742,271.437,28036918.59260,0
1762920900000,103400.0,103426.1,103144.3,103161.6,553.117,1762921799999,57126058.09270,20218,250.542,25880357.83910,0
1762921800000,103161.7,103187.3,102941.6,103031.4,699.075,1762922699999,72054276.48230,23550,221.812,22862293.01740,0
1762922700000,103031.4,103200.0,102986.1,103199.9,401.896,1762923599999,41437344.83840,21205,247.657,25534929.35110,0
1762923600000,103200.0,103300.0,103188.1,103232.6,345.331,1762924499999,35656781.21870,18024,160.788,16601705.84830,0
1762924500000,103232.6,103400.0,103213.8,103314.4,411.601,1762925399999,42529274.48980,19458,183.018,18909622.60200,0
1762925400000,103314.3,103344.7,103220.3,103342.1,286.749,1762926299999,29613874.66330,18463,120.299,12424284.95480,0
1762926300000,103342.1,103423.6,103238.1,103350.0,437.266,1762927199999,45189108.99440,19557,230.882,23860981.88980,0
1762927200000,103350.0,103585.4,103311.2,103500.0,1008.711,1762928099999,104349204.39610,28752,572.455,59218435.77130,0
1762928100000,103499.9,103605.0,103427.2,103469.0,732.494,1762928999999,75825419.05360,28816,432.639,44786893.49100,0
1762929000000,103469.0,103500.0,103331.7,103384.0,428.536,1762929899999,44324926.73010,19097,152.188,15741406.76250,0
1762929900000,103384.0,103420.7,103290.0,103305.9,448.11,1762930799999,46313174.36770,17587,125.883,13011077.69740,0
1762930800000,103305.9,103487.1,103280.9,103455.0,492.962,1762931699999,50959885.81900,17406,226.749,23438476.84400,0
1762931700000,103455.1,103496.9,103371.4,103380.2,311.103,1762932599999,32177780.49390,15357,117.130,12115334.73530,0
1762932600000,103380.2,103470.6,103313.7,103346.1,453.675,1762933499999,46902893.63980,19094,189.819,19625994.17920,0
1762933500000,103346.2,103346.2,103001.0,103066.7,1263.74,1762934399999,130359878.97910,34363,504.318,52026241.28410,0
1762934400000,103066.7,103271.9,103066.7,103239.9,796.227,1762935299999,82155339.72250,25384,410.434,42348184.97700,0
1762935300000,103239.9,103886.8,103239.8,103809.2,2441.308,1762936199999,253034322.92760,60739,1555.164,161213666.26400,0
1762936200000,103809.2,104188.0,103689.2,104004.7,2994.901,1762937099999,311354630.32110,78729,1740.285,180921001.35900,0
1762937100000,104004.6,104165.5,103938.0,104100.0,1164.454,1762937999999,121186325.39420,46825,644.645,67095127.30040,0
1762938000000,104100.0,104878.2,104090.0,104753.6,4733.687,1762938899999,494915376.93790,96020,2863.752,299354812.76730,0
1762938900000,104753.7,105044.2,104668.6,104715.0,3503.046,1762939799999,367337821.78350,86557,1598.883,167682844.99780,0
1762939800000,104714.9,104820.0,104366.0,104543.1,2236.562,1762940699999,233867705.53110,76350,1097.123,114733566.24090,0
1762940700000,104543.1,104543.1,104404.6,104475.4,977.744,1762941599999,102143613.68340,37153,450.063,47017539.73920,0
1762941600000,104475.4,104796.2,104462.9,104750.0,1254.778,1762942499999,131292247.00010,37636,754.618,78960719.04040,0
1762942500000,104750.0,104810.2,104627.2,104685.7,793.724,1762943399999,83108042.60390,35061,392.661,41114424.17210,0
1762943400000,104685.7,104999.0,104657.1,104779.9,1380.011,1762944299999,144669494.09760,52435,722.182,75712499.13300,0
1762944300000,104779.9,104907.6,104739.1,104844.9,572.265,1762945199999,59988323.67320,28019,283.273,29695905.89530,0
1762945200000,104844.8,105162.6,104824.9,105023.4,1711.414,1762946099999,179769752.28380,54638,962.497,101105007.72390,0
1762946100000,105023.4,105122.1,104728.3,104741.1,1225.494,1762946999999,128578204.18360,42213,401.935,42171168.70010,0
1762947000000,104741.1,104918.8,104703.0,104708.8,777.531,1762947899999,81486383.69140,32656,347.434,36415265.05360,0
1762947900000,104708.7,104982.4,104693.4,104979.9,839.349,1762948799999,88019902.84580,29206,501.285,52570709.23250,0
1762948800000,104979.9,105137.9,104825.2,105103.7,1343.61,1762949699999,141084627.31160,42773,627.541,65895684.69610,0
1762949700000,105103.7,105297.0,104917.7,104922.1,1666.761,1762950599999,175242888.53120,54117,773.369,81317699.76080,0
1762950600000,104922.0,105020.0,104778.2,104817.2,941.41,1762951499999,98736115.65840,31873,417.226,43762793.20200,0
1762951500000,104817.2,105054.1,104809.5,104947.8,673.075,1762952399999,70651185.89710,29239,340.764,35765110.34190,0
1762952400000,104947.8,104995.0,104742.2,104838.6,1356.547,1762953299999,142218744.71800,34239,625.807,65607384.34470,0
1762953300000,104838.6,104950.0,104556.6,104926.6,1559.153,1762954199999,163295815.73600,43906,714.829,74866863.91440,0
1762954200000,104926.5,105132.1,104784.3,105028.6,1228.277,1762955099999,128951480.52270,47541,619.592,65056390.70450,0
1762955100000,105028.7,105135.9,104950.9,104993.8,611.937,1762955999999,64272642.19650,31786,274.679,28850743.63380,0
1762956000000,104993.7,104993.8,104693.0,104875.0,1557.708,1762956899999,163252666.30010,43093,565.458,59263938.72040,0
1762956900000,104875.1,104919.3,104700.0,104720.0,701.665,1762957799999,73525491.26240,35049,286.567,30029844.75700,0
1762957800000,104719.9,104851.0,104454.0,104653.8,2117.448,1762958699999,221517243.25810,79362,905.070,94681660.85180,0
1762958700000,104653.7,104820.9,103508.8,103948.5,7955.682,1762959599999,827563788.89640,198970,3539.341,368119617.95460,0
1762959600000,103948.5,104275.8,103668.7,103684.9,2853.918,1762960499999,296752186.63050,115899,1415.709,147229979.15510,0
1762960500000,103685.0,103878.0,103226.1,103417.0,3825.677,1762961399999,396041195.88930,130210,1852.171,191780500.20140,0
1762961400000,103417.0,103665.0,102608.3,102741.8,6129.558,1762962299999,631564907.23790,164581,2712.344,279491460.41020,0
1762962300000,102741.7,102789.4,101900.0,102124.9,7417.79,1762963199999,758463619.95580,201914,3382.146,345850650.53820,0
1762963200000,102124.9,102249.2,101274.8,101473.9,7025.538,1762964099999,714720971.43870,198649,2930.268,298162789.39530,0
1762964100000,101473.8,101871.4,101417.6,101750.3,3806.056,1762964999999,386947320.42320,132684,2154.303,219018978.48330,0
1762965000000,101750.2,102069.4,101581.1,101653.8,3209.934,1762965899999,326991952.07040,102350,1743.497,177625800.65580,0
1762965900000,101653.8,101768.1,101344.0,101393.1,2664.748,1762966799999,270461388.19800,91487,1249.916,126874936.03750,0
1762966800000,101393.1,101770.0,101354.6,101489.7,1946.367,1762967699999,197658136.36410,73973,1024.705,104063487.31090,0
1762967700000,101489.6,101610.3,101359.0,101548.9,1218.732,1762968599999,123668007.58840,57682,655.871,66559253.41450,0
1762968600000,101548.9,102100.0,101489.3,101803.2,2535.163,1762969499999,258237366.59080,79877,1584.733,161417888.91450,0
1762969500000,101803.3,101813.3,101503.3,101700.0,1348.812,1762970399999,137123944.43920,54429,707.669,71945265.99600,0
1762970400000,101700.0,101910.0,101538.0,101615.8,1259.031,1762971299999,128059761.48830,52025,704.284,71638125.36380,0
1762971300000,101615.8,101762.5,101533.8,101563.0,774.059,1762972199999,78665647.22990,37576,365.758,37172273.84450,0
1762972200000,101562.9,101800.1,101421.0,101450.2,1628.354,1762973099999,165417689.40440,48648,775.495,78808715.86810,0
1762973100000,101450.2,101559.8,101360.4,101493.6,992.972,1762973999999,100735837.80190,38773,504.698,51203589.59060,0
1762974000000,101493.6,101523.0,101000.0,101114.1,3549.911,1762974899999,359285983.01880,81687,1400.111,141718304.51110,0
1762974900000,101114.3,101271.9,100711.0,101040.0,2762.34,1762975799999,278915052.63460,71035,1224.246,123644601.42480,0
1762975800000,101040.0,101498.3,100810.0,101359.5,2210.622,1762976699999,223569364.11350,80670,1334.921,135046057.52880,0
1762976700000,101359.5,101376.2,101164.6,101245.4,892.396,1762977599999,90380844.11450,45319,415.954,42125749.13490,0
1762977600000,101245.3,101505.9,101087.8,101389.2,1344.886,1762978499999,136274749.91130,47619,705.827,71527973.90570,0
1762978500000,101389.1,101736.3,101378.1,101671.9,1178.503,1762979399999,119718975.93820,41273,712.064,72338055.16680,0
1762979400000,101671.8,101795.3,101570.0,101636.9,723.004,1762980299999,73509362.58210,36023,379.112,38546874.60890,0
1762980300000,101636.9,101671.8,101440.4,101494.9,603.414,1762981199999,61292783.84450,32091,291.655,29627086.07680,0
1762981200000,101494.9,101860.0,101467.1,101846.0,838.905,1762982099999,85298249.35090,31766,609.235,61950677.64460,0
1762982100000,101845.9,101845.9,101631.4,101663.2,558.746,1762982999999,56831982.55620,20235,244.669,24886974.97590,0
1762983000000,101663.2,101864.8,101663.1,101750.7,498.914,1762983899999,50779593.68150,18195,268.984,27376298.68830,0
1762983900000,101750.7,101880.1,101674.3,101880.1,423.927,1762984799999,43141895.86870,19121,236.427,24061067.51370,0
1762984800000,101880.0,101880.1,101400.0,101422.6,663.265,1762985699999,67414216.90250,21905,238.828,24276974.65640,0
1762985700000,101422.7,101698.6,101408.3,101656.4,480.748,1762986599999,48834213.95660,15868,285.723,29022880.50970,0
1762986600000,101656.4,101771.5,101558.1,101771.5,410.541,1762987499999,41739816.71330,10796,262.462,26688645.23420,0
1762987500000,101771.4,101951.0,101725.0,101922.6,740.988,1762988399999,75476481.75810,22913,417.987,42572400.62210,0
1762988400000,101922.5,101922.6,101532.2,101751.3,689.177,1762989299999,70110110.30600,29969,335.752,34154011.38870,0
1762989300000,101751.3,101964.5,101727.2,101835.8,1012.525,1762990199999,103142840.88870,34113,543.661,55389935.17610,0
1762990200000,101835.8,101886.9,101488.1,101506.2,790.659,1762991099999,80370945.55650,28833,312.344,31759991.96940,0
1762991100000,101506.2,101645.6,101409.8,101605.8,802.84,1762991999999,81514028.23480,32384,412.982,41931273.26020,0
1762992000000,101605.8,101750.8,101549.6,101675.2,884.358,1762992899999,89908134.38510,33359,437.218,44446661.59710,0
1762992900000,101675.2,101793.4,101412.0,101434.1,663.81,1762993799999,67428898.89020,30975,261.490,26564204.94400,0
1762993800000,101434.0,102020.0,101434.0,101800.0,1224.186,1762994699999,124631708.16680,48615,625.020,63638571.66510,0
1762994700000,101800.0,101906.6,101729.0,101813.1,475.515,1762995599999,48411209.78110,28383,252.049,25660078.65660,0
1762995600000,101813.1,102581.7,101782.7,102352.1,3329.681,1762996499999,340453031.24560,80608,1978.382,202294726.27060,0
1762996500000,102352.0,102432.4,101815.4,101950.9,2036.933,1762997399999,208062526.11050,77334,1031.482,105376625.15730,0
1762997400000,101950.9,102393.7,101908.1,102372.5,922.251,1762998299999,94262220.09140,50066,492.874,50377089.43290,0
1762998300000,102372.4,102410.0,101890.5,101960.1,984.088,1762999199999,100462239.23770,39997,342.487,34958868.11390,0
1762999200000,101960.1,102172.9,101921.1,102138.1,752.511,1763000099999,76796070.19110,36044,455.970,46533157.45780,0
1763000100000,102138.1,102284.3,101934.9,101950.8,637.768,1763000999999,65130213.69940,30930,236.950,24204193.26630,0
1763001000000,101950.7,102300.0,101937.2,102073.2,715.618,1763001899999,73104448.43650,35073,406.541,41533361.24550,0
1763001900000,102072.9,102103.0,101964.4,102015.0,489.16,1763002799999,49906904.43290,22628,248.368,25339764.98400,0
1763002800000,102015.0,102050.9,101243.3,101298.8,2167.919,1763003699999,220307005.59030,66669,766.195,77873256.11460,0
1763003700000,101298.7,102130.9,100850.0,102085.8,4066.744,1763004599999,412653120.87410,137512,2134.627,216772069.68860,0
1763004600000,102085.8,102525.1,102085.7,102389.9,1980.585,1763005499999,202633703.68880,87592,1112.002,113771888.57580,0
1763005500000,102389.9,102512.2,102081.0,102088.1,1308.445,1763006399999,133837690.83310,53342,516.690,52858145.97640,0
1763006400000,102088.0,102150.0,101602.2,101966.1,1880.432,1763007299999,191500290.10700,75093,855.885,87160488.86470,0
1763007300000,101966.0,102391.0,101790.3,102093.0,1660.118,1763008199999,169612621.86040,64613,958.004,97885402.66300,0
1763008200000,102093.0,102177.0,101869.3,101953.0,629.92,1763009099999,64246699.46920,35603,305.729,31185258.35940,0
1763009100000,101953.0,102183.6,101755.0,102067.2,833.631,1763009999999,85003303.16650,39311,436.559,44510983.68600,0
1763010000000,102067.2,102067.2,101708.2,101821.9,861.834,1763010899999,87802979.83020,33946,321.709,32783024.89860,0
1763010900000,101821.9,102220.0,101821.8,102214.4,687.707,1763011799999,70176148.74000,35079,422.164,43082082.15720,0
1763011800000,102214.4,102531.5,102166.0,102525.2,1697.427,1763012699999,173788851.80880,58713,868.712,88946605.26500,0
1763012700000,102525.1,103373.2,102467.9,103097.5,3974.482,1763013599999,409259956.13940,121068,2278.780,234628333.56700,0
1763013600000,103097.8,103346.5,102870.0,103140.7,2888.047,1763014499999,297735360.76900,76600,1285.040,132483844.32290,0
1763014500000,103140.7,103589.9,103117.2,103544.5,3634.497,1763015399999,375936086.41220,96967,2185.912,226119636.42680,0
1763015400000,103544.6,103584.6,103277.7,103434.6,3414.11,1763016299999,353183240.49970,86731,2059.744,213072380.89400,0
1763016300000,103434.7,103666.6,103365.8,103555.0,2042.285,1763017199999,211400077.18140,58743,1158.115,119887967.18630,0
1763017200000,103555.0,103793.8,103555.0,103741.8,2552.384,1763018099999,264674960.60190,72201,1520.779,157699783.14270,0
1763018100000,103741.9,104024.6,103669.0,103881.5,2157.351,1763018999999,224045687.59320,67531,1251.085,129938201.12270,0
1763019000000,103881.5,103953.3,103465.4,103514.1,2784.074,1763019899999,288637648.46690,67694,1067.064,110633501.48620,0
1763019900000,103514.0,103536.5,103271.7,103430.9,2627.055,1763020799999,271703604.23530,58533,1217.333,125906007.87730,0
1763020800000,103430.9,103600.6,103227.7,103425.2,1833.756,1763021699999,189691869.27670,58154,1034.120,106994635.86620,0
1763021700000,103425.3,103725.0,103328.1,103665.6,1038.206,1763022599999,107471227.70490,38693,481.880,49891583.90820,0
1763022600000,103665.6,103750.0,103562.1,103749.9,585.045,1763023499999,60639964.36150,26476,320.937,33267945.53270,0
1763023500000,103750.0,103765.4,103504.6,103635.1,788.438,1763024399999,81701696.58780,27892,370.434,38388473.24810,0
1763024400000,103635.2,103705.3,102509.1,102780.3,4273.417,1763025299999,439759163.84050,110087,1602.383,164812543.11190,0
1763025300000,102780.4,103133.0,102558.0,102853.3,1968.203,1763026199999,202582635.55120,70973,948.840,97676864.62270,0
1763026200000,102853.3,103117.0,102800.0,103041.6,1029.392,1763027099999,106019309.16210,41929,520.429,53598930.70150,0
1763027100000,103041.6,103049.5,102571.8,102792.2,1291.19,1763027999999,132680443.06830,45454,573.041,58886503.79890,0
1763028000000,102792.3,103050.0,102768.0,102768.1,834.378,1763028899999,85850860.19350,28629,384.829,39603109.71080,0
1763028900000,102768.1,103261.6,102730.6,103028.7,1430.163,1763029799999,147382138.87880,41712,734.113,75659619.45380,0
1763029800000,103028.7,103080.0,102827.8,102936.5,633.657,1763030699999,65239156.67150,29191,292.894,30154501.88150,0
1763030700000,102936.4,102980.6,102835.1,102951.2,364.132,1763031599999,37471113.35110,19135,202.971,20887177.96460,0
1763031600000,102951.2,103124.6,102933.8,103065.7,710.546,1763032499999,73230962.29930,24940,356.710,36761737.55160,0
1763032500000,103065.7,103107.9,102840.6,102874.0,463.71,1763033399999,47745070.55910,22912,160.464,16520404.04430,0
1763033400000,102874.0,102963.8,102654.1,102932.0,734.722,1763034299999,75531247.00460,29812,337.964,34749982.46730,0
1763034300000,102932.0,103035.3,102833.3,102900.0,587.692,1763035199999,60496423.82470,23148,295.003,30370265.53410,0
1763035200000,102900.1,103142.4,102691.0,102835.0,1766.344,1763036099999,181819661.16120,52290,984.999,101411226.59400,0
1763036100000,102834.9,102999.7,102831.9,102913.8,365.341,1763036999999,37598797.76200,19834,175.663,18077743.17130,0
1763037000000,102913.8,103248.9,102888.7,103129.9,1040.154,1763037899999,107230431.09720,41563,589.936,60818973.85840,0
1763037900000,103130.0,103232.5,103035.3,103100.0,469.955,1763038799999,48466663.75210,27393,258.161,26625792.48600,0
1763038800000,103100.0,103120.3,102853.2,102876.0,598.935,1763039699999,61677178.48400,27620,239.256,24636279.28280,0
1763039700000,102876.1,102926.7,102350.0,102511.7,2006.252,1763040599999,205909147.82960,61504,831.667,85371717.74420,0
1763040600000,102511.8,102600.0,102100.0,102499.8,4072.847,1763041499999,416850136.06840,118337,1801.089,184355469.77390,0
1763041500000,102499.8,102627.4,102200.3,102282.2,1531.962,1763042399999,156890875.13530,58527,643.801,65942708.75660,0
1763042400000,102282.2,102489.5,102088.0,102180.4,1900.598,1763043299999,194377561.19480,69736,855.735,87536548.26100,0
1763043300000,102180.5,102490.0,102000.1,102399.9,2162.118,1763044199999,221130333.17430,63932,1252.708,128136235.92540,0
1763044200000,102400.0,102560.7,101689.0,101775.5,5234.214,1763045099999,534205790.71530,178907,2412.245,246252680.58440,0
1763045100000,101775.5,103456.0,101707.0,102823.4,8701.495,1763045999999,894257790.36730,243493,5005.405,514316010.68780,0
1763046000000,102823.4,102823.4,101906.9,102816.3,4601.252,1763046899999,471412421.96750,180479,2132.461,218519583.41200,0
1763046900000,102816.3,102969.8,102006.0,102148.8,3364.414,1763047799999,344570308.67020,122583,1743.930,178663635.58120,0
